transaction_id,product_id,product_name,category,original_price,price_paid,quantity,timestamp,customer_id,customer_segment,inventory_level_before_sale,competitor_price_avg,holiday_season
TXN_006001,ELF_028,Guide to Garden Magic,Jewelry,127.14,160.56,1,2023-11-28,CUST_3229,Regular,34,147.43,1
TXN_004539,ELF_033,Singing Crystal,Jewelry,59.76,75.92,1,2023-11-28,CUST_4080,New,47,76.53,1
TXN_022407,ELF_005,Emerald Energy Potion,Enchanted Items,162.41,187.99,1,2023-11-28,CUST_1737,New,81,204.24,1
TXN_019363,ELF_012,Starlight Saw,Tools,78.35,105.31,1,2023-11-28,CUST_1380,Regular,44,111.32,1
TXN_002359,ELF_029,Tome of Trading Secrets,Scrolls,21.85,24.53,1,2023-11-28,CUST_4283,New,58,22.36,1
TXN_004765,ELF_032,Wishing Well Water,Tools,34.38,40.18,1,2023-11-28,CUST_0379,New,54,43.73,1
TXN_018887,ELF_013,Ethereal Axe,Jewelry,174.87,198.55,1,2023-11-28,CUST_1023,Regular,26,206.36,1
TXN_024612,ELF_029,Tome of Trading Secrets,Scrolls,21.85,23.24,2,2023-11-28,CUST_3904,High-Value,92,25.05,1
TXN_021263,ELF_028,Guide to Garden Magic,Jewelry,127.14,145.88,2,2023-11-28,CUST_4637,Regular,98,141.97,1
TXN_019213,ELF_030,Magic Mirror,Enchanted Items,118.58,131.76,3,2023-11-28,CUST_4352,High-Value,10,138.4,1
TXN_003362,ELF_011,Mystical Chisel,Potions,15.62,21.2,1,2023-11-28,CUST_4297,New,8,20.01,1
TXN_020783,ELF_031,Flying Carpet (Small),Potions,33.23,37.81,1,2023-11-28,CUST_4098,New,61,40.24,1
TXN_004168,ELF_028,Guide to Garden Magic,Jewelry,127.14,145.54,2,2023-11-28,CUST_4465,New,34,144.17,1
TXN_020409,ELF_010,Glowing Hammer,Enchanted Items,383.23,408.16,1,2023-11-28,CUST_1795,High-Value,89,443.35,1
TXN_004674,ELF_008,Enchanted Quill,Jewelry,179.93,209.84,1,2023-11-28,CUST_0323,New,39,203.33,1
TXN_006879,ELF_014,Crystalline Compass,Scrolls,14.25,18.36,1,2023-11-28,CUST_3854,Loyal,72,19.13,1
TXN_024332,ELF_001,Shimmering Health Potion,Potions,26.24,31.48,2,2023-11-28,CUST_4474,New,55,28.99,1
TXN_007063,ELF_012,Starlight Saw,Tools,78.35,95.25,1,2023-11-28,CUST_0516,High-Value,42,101.72,1
TXN_020436,ELF_032,Wishing Well Water,Tools,34.38,45.79,1,2023-11-28,CUST_2575,Loyal,57,45.21,1
TXN_002812,ELF_008,Enchanted Quill,Jewelry,179.93,226.08,1,2023-11-28,CUST_3368,Regular,47,246.45,1
TXN_006850,ELF_029,Tome of Trading Secrets,Scrolls,21.85,23.16,1,2023-11-28,CUST_2050,Loyal,28,22.61,1
TXN_007751,ELF_026,Map of Hidden Treasures,Potions,38.56,51.9,1,2023-11-28,CUST_0633,Loyal,4,53.26,1
TXN_018125,ELF_011,Mystical Chisel,Potions,15.62,22.94,2,2023-11-29,CUST_4320,Regular,2,24.67,1
TXN_016282,ELF_016,Glimmering Gem Ring,Potions,20.5,23.61,1,2023-11-29,CUST_1602,Loyal,79,24.86,1
TXN_013715,ELF_034,Dancing Shoes,Scrolls,28.98,32.11,1,2023-11-29,CUST_3252,Loyal,13,29.79,1
TXN_020909,ELF_021,Dazzling Diamond Tiara,Potions,33.36,39.73,1,2023-11-29,CUST_1893,Loyal,47,39.64,1
TXN_006504,ELF_033,Singing Crystal,Jewelry,59.76,80.74,1,2023-11-29,CUST_0730,Loyal,58,83.71,1
TXN_014144,ELF_017,Sparkling Silver Necklace,Tools,41.73,50.09,2,2023-11-29,CUST_4901,Regular,27,49.12,1
TXN_016160,ELF_012,Starlight Saw,Tools,78.35,97.77,1,2023-11-29,CUST_2222,Loyal,71,97.35,1
TXN_009631,ELF_014,Crystalline Compass,Scrolls,14.25,16.5,1,2023-11-29,CUST_0450,Loyal,30,17.65,1
TXN_021512,ELF_032,Wishing Well Water,Tools,34.38,37.61,1,2023-11-29,CUST_4401,Loyal,76,37.1,1
TXN_003723,ELF_025,Spell of Prosperity,Enchanted Items,282.43,373.31,1,2023-11-29,CUST_2043,High-Value,52,408.59,1
TXN_010211,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,214.11,1,2023-11-29,CUST_3154,Loyal,8,221.64,1
TXN_023748,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,157.52,1,2023-11-29,CUST_3132,High-Value,77,147.05,1
TXN_016289,ELF_016,Glimmering Gem Ring,Potions,20.5,20.89,1,2023-11-29,CUST_4152,New,93,19.51,1
TXN_004115,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,21.2,1,2023-11-29,CUST_0036,New,51,22.43,1
TXN_021178,ELF_013,Ethereal Axe,Jewelry,174.87,244.99,1,2023-11-29,CUST_1753,New,3,220.62,1
TXN_021054,ELF_013,Ethereal Axe,Jewelry,174.87,203.92,2,2023-11-29,CUST_2814,Loyal,38,184.51,1
TXN_013305,ELF_012,Starlight Saw,Tools,78.35,92.36,1,2023-11-29,CUST_0619,Loyal,40,96.09,1
TXN_010734,ELF_030,Magic Mirror,Enchanted Items,118.58,193.65,1,2023-11-29,CUST_2909,Loyal,0,175.0,1
TXN_005176,ELF_002,Mystic Mana Elixir,Tools,77.29,82.31,1,2023-11-29,CUST_1402,Regular,99,74.64,1
TXN_005140,ELF_027,Recipe for Happiness,Tools,35.98,53.36,1,2023-11-29,CUST_1084,Regular,8,55.91,1
TXN_017007,ELF_021,Dazzling Diamond Tiara,Potions,33.36,40.37,2,2023-11-29,CUST_0482,Loyal,67,41.13,1
TXN_005631,ELF_016,Glimmering Gem Ring,Potions,20.5,25.89,1,2023-11-29,CUST_1098,New,88,24.76,1
TXN_021022,ELF_025,Spell of Prosperity,Enchanted Items,282.43,370.24,2,2023-11-29,CUST_4632,Regular,62,343.63,1
TXN_021827,ELF_008,Enchanted Quill,Jewelry,179.93,268.3,1,2023-11-29,CUST_4837,High-Value,3,252.62,1
TXN_016824,ELF_007,Moonlight Memory Potion,Tools,28.19,34.71,2,2023-11-29,CUST_3974,High-Value,44,37.7,1
TXN_005857,ELF_015,Luminous Lantern,Enchanted Items,172.73,261.78,2,2023-11-29,CUST_4849,High-Value,7,266.23,1
TXN_001135,ELF_031,Flying Carpet (Small),Potions,33.23,37.35,3,2023-11-29,CUST_4753,Loyal,94,40.0,1
TXN_012941,ELF_021,Dazzling Diamond Tiara,Potions,33.36,39.42,1,2023-11-29,CUST_4761,High-Value,69,40.44,1
TXN_012962,ELF_005,Emerald Energy Potion,Enchanted Items,162.41,192.56,3,2023-11-29,CUST_3164,New,46,201.41,1
TXN_005021,ELF_014,Crystalline Compass,Scrolls,14.25,16.72,1,2023-11-29,CUST_0161,Regular,71,18.05,1
TXN_019958,ELF_017,Sparkling Silver Necklace,Tools,41.73,56.16,1,2023-11-29,CUST_1150,High-Value,8,60.95,1
TXN_021915,ELF_016,Glimmering Gem Ring,Potions,20.5,26.95,1,2023-11-29,CUST_2689,New,61,28.6,1
TXN_016652,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,175.41,1,2023-11-29,CUST_0990,Loyal,67,166.12,1
TXN_011073,ELF_015,Luminous Lantern,Enchanted Items,172.73,195.57,1,2023-11-29,CUST_3532,New,61,178.38,1
TXN_006033,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,197.73,1,2023-11-29,CUST_4900,Regular,16,199.7,1
TXN_004732,ELF_010,Glowing Hammer,Enchanted Items,383.23,567.72,1,2023-11-29,CUST_4980,Loyal,7,620.93,1
TXN_022346,ELF_011,Mystical Chisel,Potions,15.62,22.68,1,2023-11-29,CUST_1370,New,8,23.34,1
TXN_020169,ELF_031,Flying Carpet (Small),Potions,33.23,36.73,1,2023-11-29,CUST_0473,High-Value,44,38.35,1
TXN_014255,ELF_007,Moonlight Memory Potion,Tools,28.19,33.0,1,2023-11-29,CUST_2182,Loyal,42,33.59,1
TXN_020190,ELF_027,Recipe for Happiness,Tools,35.98,43.33,2,2023-11-29,CUST_3295,Regular,88,39.24,1
TXN_017676,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,18.71,1,2023-11-29,CUST_2056,New,75,18.43,1
TXN_019317,ELF_006,Ruby Restoration Tonic,Potions,19.68,23.45,1,2023-11-29,CUST_3227,Loyal,14,25.27,1
TXN_014260,ELF_011,Mystical Chisel,Potions,15.62,20.79,1,2023-11-29,CUST_1302,Loyal,5,19.33,1
TXN_012323,ELF_031,Flying Carpet (Small),Potions,33.23,38.75,2,2023-11-29,CUST_1396,High-Value,19,42.08,1
TXN_014577,ELF_010,Glowing Hammer,Enchanted Items,383.23,422.52,2,2023-11-29,CUST_2095,Regular,48,395.09,1
TXN_018640,ELF_015,Luminous Lantern,Enchanted Items,172.73,196.53,3,2023-11-29,CUST_1497,High-Value,83,179.65,1
TXN_020771,ELF_007,Moonlight Memory Potion,Tools,28.19,30.65,2,2023-11-29,CUST_1443,High-Value,25,32.43,1
TXN_007664,ELF_027,Recipe for Happiness,Tools,35.98,56.32,1,2023-11-29,CUST_4991,Regular,0,59.54,1
TXN_007013,ELF_011,Mystical Chisel,Potions,15.62,17.84,1,2023-11-29,CUST_4772,New,33,17.33,1
TXN_014667,ELF_030,Magic Mirror,Enchanted Items,118.58,134.62,3,2023-11-29,CUST_2514,High-Value,53,132.58,1
TXN_003433,ELF_034,Dancing Shoes,Scrolls,28.98,28.87,3,2023-11-29,CUST_0298,New,84,30.14,1
TXN_001806,ELF_002,Mystic Mana Elixir,Tools,77.29,94.53,2,2023-11-29,CUST_0850,Regular,78,98.33,1
TXN_002947,ELF_016,Glimmering Gem Ring,Potions,20.5,23.44,1,2023-11-29,CUST_4597,New,66,23.53,1
TXN_007093,ELF_007,Moonlight Memory Potion,Tools,28.19,32.41,1,2023-11-29,CUST_0324,Regular,50,29.58,1
TXN_014972,ELF_015,Luminous Lantern,Enchanted Items,172.73,239.69,1,2023-11-29,CUST_0330,High-Value,3,219.03,1
TXN_015202,ELF_032,Wishing Well Water,Tools,34.38,43.21,1,2023-11-29,CUST_0037,High-Value,21,46.97,1
TXN_007733,ELF_031,Flying Carpet (Small),Potions,33.23,39.55,1,2023-11-29,CUST_0263,High-Value,52,37.39,1
TXN_020654,ELF_021,Dazzling Diamond Tiara,Potions,33.36,41.26,1,2023-11-29,CUST_0815,High-Value,51,43.62,1
TXN_007746,ELF_033,Singing Crystal,Jewelry,59.76,67.57,1,2023-11-29,CUST_4613,Regular,94,66.1,1
TXN_015420,ELF_004,Golden Healing Draught,Scrolls,21.97,24.92,1,2023-11-29,CUST_3096,Regular,48,24.36,1
TXN_021340,ELF_010,Glowing Hammer,Enchanted Items,383.23,486.21,1,2023-11-29,CUST_3293,High-Value,36,480.48,1
TXN_014731,ELF_001,Shimmering Health Potion,Potions,26.24,31.24,3,2023-11-29,CUST_0975,Loyal,10,28.3,1
TXN_014809,ELF_034,Dancing Shoes,Scrolls,28.98,37.03,1,2023-11-29,CUST_0035,Loyal,25,37.34,1
TXN_024794,ELF_002,Mystic Mana Elixir,Tools,77.29,91.06,2,2023-11-29,CUST_2889,New,92,91.54,1
TXN_007400,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,206.6,1,2023-11-29,CUST_1030,Regular,14,196.29,1
TXN_002013,ELF_006,Ruby Restoration Tonic,Potions,19.68,25.16,2,2023-11-29,CUST_1840,Regular,9,23.25,1
TXN_022192,ELF_005,Emerald Energy Potion,Enchanted Items,162.41,183.69,1,2023-11-29,CUST_4521,New,16,200.99,1
TXN_008542,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,185.95,2,2023-11-29,CUST_0399,New,43,185.34,1
TXN_024642,ELF_006,Ruby Restoration Tonic,Potions,19.68,20.08,1,2023-11-29,CUST_2566,Regular,85,18.47,1
TXN_018559,ELF_014,Crystalline Compass,Scrolls,14.25,16.4,3,2023-11-29,CUST_1770,Regular,72,15.06,1
TXN_018824,ELF_014,Crystalline Compass,Scrolls,14.25,16.9,2,2023-11-29,CUST_0399,High-Value,78,17.62,1
TXN_022638,ELF_023,Celestial Crystal Crown,Jewelry,93.82,99.07,1,2023-11-29,CUST_5000,Loyal,24,98.95,1
TXN_020587,ELF_032,Wishing Well Water,Tools,34.38,40.22,1,2023-11-29,CUST_0910,High-Value,47,37.74,1
TXN_000317,ELF_014,Crystalline Compass,Scrolls,14.25,15.5,1,2023-11-30,CUST_0249,Regular,98,16.52,1
TXN_016534,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,22.08,1,2023-11-30,CUST_4059,New,87,21.67,1
TXN_000357,ELF_013,Ethereal Axe,Jewelry,174.87,217.27,2,2023-11-30,CUST_2632,High-Value,96,213.7,1
TXN_020123,ELF_027,Recipe for Happiness,Tools,35.98,43.33,1,2023-11-30,CUST_2901,High-Value,25,47.41,1
TXN_006114,ELF_028,Guide to Garden Magic,Jewelry,127.14,165.19,1,2023-11-30,CUST_4929,High-Value,33,156.99,1
TXN_008487,ELF_002,Mystic Mana Elixir,Tools,77.29,94.04,2,2023-11-30,CUST_2992,Loyal,79,88.14,1
TXN_008357,ELF_029,Tome of Trading Secrets,Scrolls,21.85,24.64,1,2023-11-30,CUST_2207,Regular,17,23.23,1
TXN_024186,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,193.3,1,2023-11-30,CUST_4671,High-Value,8,190.3,1
TXN_022347,ELF_001,Shimmering Health Potion,Potions,26.24,32.12,1,2023-11-30,CUST_1214,Loyal,39,32.56,1
TXN_024425,ELF_006,Ruby Restoration Tonic,Potions,19.68,23.91,2,2023-11-30,CUST_1489,New,53,23.67,1
TXN_004828,ELF_006,Ruby Restoration Tonic,Potions,19.68,22.4,1,2023-11-30,CUST_0528,New,53,21.53,1
TXN_021289,ELF_002,Mystic Mana Elixir,Tools,77.29,87.22,2,2023-11-30,CUST_4431,Loyal,78,89.28,1
TXN_021777,ELF_030,Magic Mirror,Enchanted Items,118.58,171.67,1,2023-11-30,CUST_0731,New,7,173.3,1
TXN_005557,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,154.36,3,2023-11-30,CUST_4358,New,88,154.72,1
TXN_023438,ELF_011,Mystical Chisel,Potions,15.62,17.95,2,2023-11-30,CUST_2361,High-Value,38,16.31,1
TXN_019882,ELF_022,Enchanted Gold Amulet,Tools,32.67,44.11,2,2023-11-30,CUST_4382,High-Value,13,44.39,1
TXN_012672,ELF_017,Sparkling Silver Necklace,Tools,41.73,41.65,1,2023-11-30,CUST_0569,High-Value,93,43.74,1
TXN_011857,ELF_004,Golden Healing Draught,Scrolls,21.97,26.37,1,2023-11-30,CUST_2540,High-Value,44,25.48,1
TXN_012737,ELF_022,Enchanted Gold Amulet,Tools,32.67,37.64,2,2023-11-30,CUST_3236,New,60,35.33,1
TXN_020833,ELF_012,Starlight Saw,Tools,78.35,86.03,1,2023-11-30,CUST_2516,High-Value,66,86.21,1
TXN_011806,ELF_004,Golden Healing Draught,Scrolls,21.97,24.05,1,2023-11-30,CUST_4919,High-Value,15,23.31,1
TXN_015159,ELF_015,Luminous Lantern,Enchanted Items,172.73,194.67,3,2023-11-30,CUST_3732,New,74,195.58,1
TXN_005886,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,201.49,1,2023-11-30,CUST_3101,Loyal,15,184.11,1
TXN_019937,ELF_007,Moonlight Memory Potion,Tools,28.19,31.36,1,2023-11-30,CUST_4135,Loyal,27,28.72,1
TXN_008175,ELF_012,Starlight Saw,Tools,78.35,96.02,1,2023-11-30,CUST_4675,Loyal,61,105.18,1
TXN_015118,ELF_012,Starlight Saw,Tools,78.35,83.36,1,2023-11-30,CUST_4154,New,59,85.37,1
TXN_021337,ELF_022,Enchanted Gold Amulet,Tools,32.67,37.08,1,2023-11-30,CUST_1711,New,46,36.3,1
TXN_016670,ELF_032,Wishing Well Water,Tools,34.38,42.39,1,2023-11-30,CUST_0770,High-Value,58,42.71,1
TXN_002009,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,20.64,3,2023-11-30,CUST_2409,New,60,20.14,1
TXN_012744,ELF_011,Mystical Chisel,Potions,15.62,19.23,1,2023-11-30,CUST_2485,Loyal,24,17.62,1
TXN_004675,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,19.49,1,2023-11-30,CUST_4944,Loyal,99,20.82,1
TXN_022227,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,22.28,1,2023-11-30,CUST_3201,Loyal,37,21.88,1
TXN_020333,ELF_032,Wishing Well Water,Tools,34.38,49.7,1,2023-11-30,CUST_2695,New,0,52.97,1
TXN_018071,ELF_016,Glimmering Gem Ring,Potions,20.5,23.11,2,2023-11-30,CUST_1801,Regular,77,22.27,1
TXN_006638,ELF_029,Tome of Trading Secrets,Scrolls,21.85,24.53,1,2023-11-30,CUST_2410,New,50,22.1,1
TXN_007758,ELF_011,Mystical Chisel,Potions,15.62,23.68,2,2023-11-30,CUST_2579,Loyal,0,22.62,1
TXN_003226,ELF_030,Magic Mirror,Enchanted Items,118.58,145.08,1,2023-11-30,CUST_1613,New,43,138.99,1
TXN_023708,ELF_008,Enchanted Quill,Jewelry,179.93,212.7,2,2023-11-30,CUST_3386,High-Value,51,229.66,1
TXN_001442,ELF_002,Mystic Mana Elixir,Tools,77.29,88.66,1,2023-11-30,CUST_4816,Loyal,58,81.48,1
TXN_004317,ELF_007,Moonlight Memory Potion,Tools,28.19,30.36,1,2023-11-30,CUST_1859,High-Value,96,29.82,1
TXN_013970,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,154.65,1,2023-11-30,CUST_0099,High-Value,35,153.11,1
TXN_015751,ELF_021,Dazzling Diamond Tiara,Potions,33.36,50.28,1,2023-11-30,CUST_3825,Regular,9,53.71,1
TXN_015993,ELF_026,Map of Hidden Treasures,Potions,38.56,46.68,2,2023-11-30,CUST_0776,Regular,52,47.0,1
TXN_007202,ELF_001,Shimmering Health Potion,Potions,26.24,35.12,1,2023-11-30,CUST_0892,New,40,37.79,1
TXN_018363,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,171.24,1,2023-11-30,CUST_2176,Loyal,9,187.35,1
TXN_023180,ELF_030,Magic Mirror,Enchanted Items,118.58,144.34,1,2023-11-30,CUST_4869,Regular,23,135.96,1
TXN_022285,ELF_028,Guide to Garden Magic,Jewelry,127.14,123.4,2,2023-11-30,CUST_2628,High-Value,97,111.95,1
TXN_016023,ELF_012,Starlight Saw,Tools,78.35,86.17,2,2023-11-30,CUST_3081,Regular,94,78.57,1
TXN_007277,ELF_025,Spell of Prosperity,Enchanted Items,282.43,354.67,1,2023-11-30,CUST_2522,Loyal,39,341.52,1
TXN_009254,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,143.62,1,2023-11-30,CUST_0078,New,19,137.4,1
TXN_021174,ELF_007,Moonlight Memory Potion,Tools,28.19,42.97,1,2023-11-30,CUST_4226,Regular,0,42.66,1
TXN_004641,ELF_013,Ethereal Axe,Jewelry,174.87,191.7,1,2023-11-30,CUST_1624,Loyal,93,179.68,1
TXN_022426,ELF_029,Tome of Trading Secrets,Scrolls,21.85,26.64,1,2023-11-30,CUST_2152,High-Value,42,28.59,1
TXN_016311,ELF_005,Emerald Energy Potion,Enchanted Items,162.41,179.58,2,2023-11-30,CUST_1369,High-Value,22,175.17,1
TXN_010563,ELF_026,Map of Hidden Treasures,Potions,38.56,43.77,1,2023-11-30,CUST_1577,Loyal,81,45.59,1
TXN_009212,ELF_020,Ethereal Emerald Pendant,Enchanted Items,216.49,263.95,1,2023-11-30,CUST_0341,High-Value,78,266.21,1
TXN_006938,ELF_015,Luminous Lantern,Enchanted Items,172.73,193.17,1,2023-11-30,CUST_0779,New,87,201.27,1
TXN_022594,ELF_007,Moonlight Memory Potion,Tools,28.19,33.14,2,2023-11-30,CUST_0709,New,100,35.26,1
TXN_006385,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,21.94,2,2023-11-30,CUST_0170,New,83,21.43,1
TXN_003572,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,21.08,1,2023-12-01,CUST_1292,Loyal,73,19.43,1
TXN_003526,ELF_006,Ruby Restoration Tonic,Potions,19.68,23.91,1,2023-12-01,CUST_3992,Regular,82,22.67,1
TXN_016793,ELF_031,Flying Carpet (Small),Potions,33.23,38.81,1,2023-12-01,CUST_3409,High-Value,85,40.8,1
TXN_014036,ELF_010,Glowing Hammer,Enchanted Items,383.23,458.39,2,2023-12-01,CUST_4601,New,19,450.62,1
TXN_005049,ELF_027,Recipe for Happiness,Tools,35.98,44.0,1,2023-12-01,CUST_4350,High-Value,51,45.15,1
TXN_015860,ELF_033,Singing Crystal,Jewelry,59.76,69.62,3,2023-12-01,CUST_3421,Regular,55,68.87,1
TXN_013994,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,219.79,1,2023-12-01,CUST_0010,New,3,210.95,1
TXN_016924,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,19.82,2,2023-12-01,CUST_4481,New,77,19.08,1
TXN_023223,ELF_029,Tome of Trading Secrets,Scrolls,21.85,25.71,1,2023-12-01,CUST_1204,Regular,27,25.94,1
TXN_024532,ELF_023,Celestial Crystal Crown,Jewelry,93.82,109.09,1,2023-12-01,CUST_2568,High-Value,85,104.5,1
TXN_014037,ELF_015,Luminous Lantern,Enchanted Items,172.73,196.2,1,2023-12-01,CUST_0024,Loyal,90,181.59,1
TXN_014113,ELF_016,Glimmering Gem Ring,Potions,20.5,23.78,1,2023-12-01,CUST_3330,Regular,90,23.47,1
TXN_012743,ELF_001,Shimmering Health Potion,Potions,26.24,38.0,1,2023-12-01,CUST_3319,High-Value,3,38.08,1
TXN_020874,ELF_005,Emerald Energy Potion,Enchanted Items,162.41,192.86,2,2023-12-01,CUST_1773,High-Value,32,184.3,1
TXN_016377,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,20.3,1,2023-12-01,CUST_3131,Loyal,96,18.88,1
TXN_004289,ELF_031,Flying Carpet (Small),Potions,33.23,38.33,1,2023-12-01,CUST_4118,New,15,37.81,1
TXN_020403,ELF_016,Glimmering Gem Ring,Potions,20.5,23.07,1,2023-12-01,CUST_4761,Regular,96,22.05,1
TXN_014801,ELF_021,Dazzling Diamond Tiara,Potions,33.36,40.22,2,2023-12-01,CUST_0348,High-Value,78,43.27,1
TXN_014905,ELF_021,Dazzling Diamond Tiara,Potions,33.36,39.3,1,2023-12-01,CUST_2297,High-Value,29,41.0,1
TXN_020839,ELF_009,Magic Measuring Tape,Scrolls,22.02,26.82,1,2023-12-01,CUST_4006,High-Value,26,24.6,1
TXN_020262,ELF_017,Sparkling Silver Necklace,Tools,41.73,51.35,1,2023-12-01,CUST_0084,Regular,51,52.19,1
TXN_014739,ELF_008,Enchanted Quill,Jewelry,179.93,211.32,1,2023-12-01,CUST_2247,High-Value,85,190.64,1
TXN_013294,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,19.56,1,2023-12-01,CUST_2690,Regular,100,20.57,1
TXN_013770,ELF_023,Celestial Crystal Crown,Jewelry,93.82,138.74,1,2023-12-01,CUST_2022,High-Value,8,148.8,1
TXN_020298,ELF_029,Tome of Trading Secrets,Scrolls,21.85,28.25,2,2023-12-01,CUST_0997,Loyal,35,30.1,1
TXN_013244,ELF_026,Map of Hidden Treasures,Potions,38.56,42.56,2,2023-12-01,CUST_3016,Regular,88,42.48,1
TXN_012919,ELF_013,Ethereal Axe,Jewelry,174.87,222.66,1,2023-12-01,CUST_0324,Regular,36,226.82,1
TXN_016198,ELF_032,Wishing Well Water,Tools,34.38,42.13,1,2023-12-01,CUST_2764,Regular,13,42.61,1
TXN_016148,ELF_008,Enchanted Quill,Jewelry,179.93,211.0,1,2023-12-01,CUST_1429,New,72,222.48,1
TXN_004464,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,22.61,1,2023-12-01,CUST_2122,Regular,51,21.42,1
TXN_000369,ELF_024,Ancient Wisdom Scroll,Scrolls,17.33,19.09,1,2023-12-01,CUST_0969,Regular,88,20.88,1
TXN_021016,ELF_033,Singing Crystal,Jewelry,59.76,79.49,1,2023-12-01,CUST_2931,Loyal,67,86.9,1
TXN_013133,ELF_007,Moonlight Memory Potion,Tools,28.19,27.76,1,2023-12-01,CUST_4334,New,95,25.96,1
TXN_003336,ELF_022,Enchanted Gold Amulet,Tools,32.67,38.04,2,2023-12-01,CUST_1428,High-Value,78,40.25,1
TXN_013059,ELF_017,Sparkling Silver Necklace,Tools,41.73,49.73,1,2023-12-01,CUST_0106,New,80,46.22,1
TXN_013004,ELF_009,Magic Measuring Tape,Scrolls,22.02,32.66,2,2023-12-01,CUST_3347,Loyal,3,35.55,1
TXN_013988,ELF_025,Spell of Prosperity,Enchanted Items,282.43,315.09,1,2023-12-01,CUST_4118,High-Value,19,290.22,1
TXN_004466,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,150.36,2,2023-12-01,CUST_0042,Regular,14,144.28,1
TXN_003614,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,153.55,2,2023-12-01,CUST_1044,Regular,31,142.9,1
TXN_020817,ELF_018,Radiant Ruby Earrings,Jewelry,128.71,151.03,2,2023-12-01,CUST_0989,Loyal,70,144.91,1
TXN_011261,ELF_014,Crystalline Compass,Scrolls,14.25,18.74,1,2023-12-01,CUST_0442,Regular,20,18.41,1
TXN_007045,ELF_003,Sparkling Stamina Brew,Jewelry,159.8,172.33,1,2023-12-01,CUST_0176,Regular,87,156.73,1
TXN_019393,ELF_002,Mystic Mana Elixir,Tools,77.29,95.27,1,2023-12-01,CUST_2112,New,67,102.36,1
TXN_019670,ELF_017,Sparkling Silver Necklace,Tools,41.73,61.81,2,2023-12-01,CUST_3271,Loyal,8,56.76,1
TXN_017388,ELF_020,Ethereal Emerald Pendant,Enchanted Items,216.49,237.13,2,2023-12-01,CUST_0122,High-Value,88,232.72,1
TXN_021410,ELF_017,Sparkling Silver Necklace,Tools,41.73,52.67,1,2023-12-01,CUST_2487,Loyal,83,50.55,1
TXN_007445,ELF_032,Wishing Well Water,Tools,34.38,45.69,1,2023-12-01,CUST_2585,Regular,24,48.78,1
TXN_009462,ELF_027,Recipe for Happiness,Tools,35.98,45.84,1,2023-12-01,CUST_4476,High-Value,6,49.39,1
TXN_006927,ELF_009,Magic Measuring Tape,Scrolls,22.02,26.54,1,2023-12-01,CUST_3004,New,11,27.09,1
TXN_011801,ELF_031,Flying Carpet (Small),Potions,33.23,39.11,3,2023-12-01,CUST_4774,Regular,33,37.21,1
TXN_007342,ELF_012,Starlight Saw,Tools,78.35,94.61,1,2023-12-01,CUST_4051,Loyal,18,96.04,1
TXN_011317,ELF_017,Sparkling Silver Necklace,Tools,41.73,55.36,1,2023-12-01,CUST_1511,High-Value,4,58.04,1
TXN_000841,ELF_019,Mystical Moonstone Bracelet,Scrolls,18.64,21.34,1,2023-12-01,CUST_3240,High-Value,90,20.31,1
TXN_018650,ELF_030,Magic Mirror,Enchanted Items,118.58,144.44,1,2023-12-01,CUST_0047,New,65,135.34,1
TXN_011530,ELF_017,Sparkling Silver Necklace,Tools,41.73,54.12,1,2023-12-01,CUST_2660,High-Value,21,49.0,1
TXN_006180,ELF_030,Magic Mirror,Enchanted Items,118.58,156.86,1,2023-12-01,CUST_1609,Loyal,6,164.34,1
TXN_008580,ELF_017,Sparkling Silver Necklace,Tools,41.73,50.79,1,2023-12-01,CUST_0132,New,23,47.28,1
TXN_006367,ELF_016,Glimmering Gem Ring,Potions,20.5,23.08,2,2023-12-01,CUST_1640,High-Value,95,25.27,1
